radius,log_mass_fraction,log_T_core,radius_temp,log_Ts,radius_rho,log_rhos,log_star_age
0.000686437519,-1.189105414,9.0529989,0.00007987948266,8.894190799,0.0003323780129,6.124370432,6.9892636
0.001149882778,-1.189105414,,0.0005427934548,8.894902146,0.0007952919851,6.118674654,
0.001613328036,-1.189105414,,0.001005707427,8.895278742,0.001258205957,6.114477765,
0.002076773295,-1.189105414,,0.001468621399,8.895195054,0.001721119929,6.107582877,
0.002532783603,-1.172465286,,0.001931535371,8.896115622,0.002184033902,6.099788655,
0.003001657556,-1.166947914,,0.002394449344,8.89661775,0.002646947874,6.085998878,
0.003465002501,-1.15665121,,0.002857363316,8.897119877,0.003109861846,6.075806434,
0.003894441712,-1.172856527,,0.003320277288,8.898375197,0.003572775818,6.064115101,
0.004393999588,-1.189105414,,0.00378319126,8.899086544,0.00403568979,6.043430435,
0.004857444847,-1.189105414,,0.004246105232,8.900132644,0.004498603762,6.025743547,
0.005320890105,-1.189105414,,0.004709019204,8.900551084,0.004961517735,6.005358658,
0.005784335364,-1.189105414,,0.005171933177,8.901555339,0.005424431707,5.982575548,
0.006247780623,-1.189105414,,0.005634847149,8.903061723,0.005887345679,5.963989327,
0.006711225881,-1.189105414,,0.006097761121,8.904317042,0.006350259651,5.941805772,
0.00717467114,-1.19923131,,0.006560675093,8.905321297,0.006813173623,5.919322439,
0.007638116398,-1.199713495,,0.007023589065,8.907497184,0.007276087596,5.891143329,
0.008101561657,-1.199713495,,0.007486503037,8.908836192,0.007739001568,5.863263997,
0.008527832162,-1.176589661,,0.00794941701,8.910384419,0.00820191554,5.829988665,
0.009028452174,-1.173132364,,0.008412330982,8.911639738,0.008664829512,5.797312888,
0.009498217141,-1.164775022,,0.008875244954,8.913648249,0.009127743484,5.764337334,
0.009937787947,-1.192788776,,0.009338158926,8.914610661,0.009590657456,5.730162669,
0.01041878795,-1.199713495,,0.009801072898,8.9160752,0.01005357143,5.700184892,
0.01088223321,-1.199713495,,0.01026398687,8.91753974,0.0105164854,5.670806671,
0.01134567847,-1.199713495,,0.01072690084,8.919129811,0.01097939937,5.637831117,
0.01180912373,-1.199713495,,0.01118981481,8.920678038,0.01144231335,5.60785334,
0.01227256898,-1.199713495,,0.01165272879,8.921514918,0.01190522732,5.573678675,
0.01273601424,-1.199713495,,0.01211564276,8.922184421,0.01236814129,5.542801565,
0.0131994595,-1.209839391,,0.01257855673,8.922895769,0.01283105526,5.510125788,
0.01366290476,-1.210321577,,0.0130414707,8.923481585,0.01333605232,5.474752012,
0.01412635002,-1.207428464,,0.01350438468,8.924736904,0.0137388476,5.449784806,
0.0146259079,-1.200104984,,0.01396729865,8.926159599,0.01438812953,5.389565163,
0.01506654518,-1.203502096,,0.01443021262,8.928293642,0.01482190906,5.337522974,
0.01551247266,-1.193999023,,0.01489312659,8.930720593,0.01531395748,5.328760239,
0.01593799967,-1.262397613,,0.01535604056,8.9341518,0.01577687145,5.311972684,
0.01640144493,-1.29711497,,0.01581895454,8.93783407,0.01623978542,5.289189574,
0.01686489018,-1.335207626,,0.01628186851,8.943148255,0.01669802349,5.264807649,
0.01732833544,-1.370407169,,0.01674478248,8.947792937,0.0171824466,5.240955331,
0.0177917807,-1.433573472,,0.01720769645,8.952646839,0.01762852734,5.221739577,
0.01825522596,-1.500115073,,0.01767061043,8.958672372,0.01809144131,5.191162244,
0.01871867122,-1.590765951,,0.01813913548,8.964781593,0.01855435528,5.165381356,
0.01918211648,-1.697811136,,0.01853120958,8.97124858,0.01901726925,5.133005358,
0.01964556174,-1.794730425,,0.01893805403,8.975395195,0.01948018323,5.105425803,
0.02010900699,-1.901293425,,0.01942259584,8.982127024,0.01996113281,5.078103201,
0.02044605809,-1.970921014,,0.01982526455,8.985064765,0.02038982537,5.060021001,
0.0207409778,-2.090792334,,0.0202974811,8.991235798,0.02086892514,5.053264472,
,,,0.02072952491,8.994527432,0.02133183911,5.026884028,
,,,0.02122312447,8.998574094,0.02180770173,4.994577209,
,,,0.0216649969,9.00256322,0.02226117398,4.975996752,
,,,0.02213141779,9.006667417,0.02271269045,4.94508217,
,,,0.02259433177,9.010809971,0.023183495,4.938449587,
,,,0.02305724574,9.015245433,0.02364640898,4.915666477,
,,,0.02352015971,9.018927703,0.02413737834,4.889765678,
,,,0.02398307368,9.023614229,0.02457223692,4.86888116,
,,,0.02444598765,9.027966003,0.02503515089,4.859308257,
,,,0.02490890163,9.033280188,0.02552511828,4.834319639,
,,,0.0253718156,9.038803593,0.02596097884,4.824833814,
,,,0.02583472957,9.044075935,0.02640986511,4.803974277,
,,,0.02629764354,9.049515652,0.02688680678,4.790059593,
,,,0.02676055752,9.055122746,0.02733218613,4.767975964,
,,,0.02722347149,9.060897215,0.02781263472,4.753486705,
,,,0.02768638546,9.06704828,0.02829358431,4.728326785,
,,,0.02814929943,9.073199345,0.02873846267,4.717513373,
,,,0.0286122134,9.07914119,0.02920137664,4.693531152,
,,,0.02907512738,9.085069087,0.02966429061,4.67224693,
,,,0.02954856212,9.09024728,0.03002199686,4.676194004,
,,,0.02990626837,9.096566592,,,
