radius,log_mass_fraction,log_T_core,radius_temp,log_Ts,radius_rho,log_rhos,log_star_age
0.0003648040254,-1.186258036,9.2972083,0.0001502151168,9.300065657,0.0001502151168,7.170923402,6.9892637
0.0008282083726,-1.186258036,,0.000612178547,9.298406854,0.000612178547,7.157560824,
0.00129161272,-1.186258036,,0.001074141977,9.297577453,0.001077372491,7.129848892,
0.001755017067,-1.186258036,,0.001553604022,9.294352003,0.001559728537,7.092819131,
0.002218421414,-1.193389366,,0.001998068837,9.291126553,0.001995269059,7.057786904,
0.002681825761,-1.201471539,,0.002460032268,9.286795234,0.002467906644,7.014547827,
0.003145230108,-1.20907829,,0.002927995223,9.279797982,0.002925995381,6.944955836,
0.003608634455,-1.212406244,,0.003360335998,9.273697603,0.003357434912,6.896048129,
0.004072038803,-1.212406244,,0.003868320785,9.267049336,0.003780827711,6.82603525,
0.00453544315,-1.212406244,,0.004294762027,9.260836121,0.004202894299,6.77785573,
0.004998847497,-1.210504556,,0.004786648088,9.255222686,0.004586390257,6.698310098,
0.005462251844,-1.207176602,,0.005231812848,9.249140409,0.004984773581,6.645758344,
0.005925656191,-1.207176602,,0.005721774062,9.242720228,0.005310865414,6.57105367,
0.006389060538,-1.208127446,,0.006152509195,9.237973972,0.005696401071,6.53132358,
0.006852464885,-1.225718059,,0.006620933652,9.23134585,0.005985128215,6.44680527,
0.007315869233,-1.228095169,,0.007057052974,9.225887396,0.006370663871,6.404005717,
0.00777927358,-1.228095169,,0.007532630711,9.219120027,0.00670169649,6.324804928,
0.008242677927,-1.226193481,,0.008003593429,9.216296113,0.007088999163,6.274502244,
0.008706082274,-1.224767215,,0.008462057136,9.209791455,0.007448304054,6.192842041,
0.009085231285,-1.395966662,,0.008933519814,9.2063038,0.00783823152,6.150623717,
0.009022039783,-1.243784093,,0.009224727531,9.227368976,0.008126958663,6.067575291,
0.0095907633,-1.458199396,,0.009417481503,9.213930783,0.008516886129,6.02266218,
0.01005416765,-1.458199396,,0.009699613015,9.22385997,0.008876191019,5.951454483,
0.01051757199,-1.462953616,,0.01014542388,9.214606591,0.009269493218,5.897698739,
0.01098097634,-1.463429038,,0.01060108781,9.205905556,0.009767453799,5.809543899,
0.01144438069,-1.463429038,,0.01106001814,9.197598742,0.01024061634,5.720780744,
0.01190778504,-1.463429038,,0.01150564953,9.189545357,0.01068204806,5.664337212,
0.01237118938,-1.466756991,,0.0119932776,9.180015863,0.01115801039,5.617954217,
0.01283459373,-1.468658679,,0.01242616641,9.174967819,0.01162635928,5.571915055,
0.01329799808,-1.468658679,,0.01291720446,9.167914363,0.01206939657,5.54245936,
0.01376140242,-1.468658679,,0.01338266761,9.156740482,0.01251523628,5.510489391,
0.01422480677,-1.468658679,,0.0138376316,9.147954971,0.01300119781,5.478151951,
0.01468821112,-1.468658679,,0.01430309475,9.14045196,0.01346316124,5.438598718,
0.01515161547,-1.468658679,,0.01476505818,9.131512856,0.01392512467,5.397976479,
0.01561501981,-1.468658679,,0.01522702161,9.124048243,0.0143870881,5.3675098,
0.01607842416,-1.467232413,,0.01568898504,9.115754229,0.01484905153,5.335974115,
0.01654182851,-1.463429038,,0.01615094847,9.105985723,0.01531101496,5.31299048,
0.01700523285,-1.463429038,,0.0166129119,9.096770151,0.01577297839,5.291075851,
0.0174686372,-1.463429038,,0.01707487533,9.087278113,0.01623494182,5.270230228,
0.01793204155,-1.463429038,,0.01753683876,9.077786074,0.01669690525,5.247246593,
0.0183954459,-1.463429038,,0.01800440175,9.065590801,0.01715886868,5.218917927,
0.01885885024,-1.463429038,,0.01843853209,9.057083564,0.01762083211,5.197537801,
0.01932225459,-1.463429038,,0.01894496258,9.046886805,0.01808279554,5.17348516,
0.01978565894,-1.463429038,,0.01937234052,9.038419322,0.01854475897,5.146760002,
0.02024906328,-1.457248552,,0.01979724806,9.029236276,0.01900995291,5.114977623,
0.02071246763,-1.448572101,,0.02026909306,9.021245833,0.01946868583,5.101327235,
0.02117587198,-1.454803525,,0.0207259613,9.013490184,0.01993064926,5.077274594,
0.02163927633,-1.453920598,,0.02117421749,9.004599078,0.02039261269,5.051618443,
0.02210268067,-1.458199396,,0.02167968728,8.995724121,0.02085457612,5.029703814,
0.02256608502,-1.458199396,,0.02213314158,8.986577516,0.02131653955,5.000306141,
0.02302948937,-1.458199396,,0.02257643982,8.977751047,0.02177850298,4.974115488,
0.02349289371,-1.458199396,,0.02303840325,8.970696015,0.02224046641,4.959683903,
0.02395629806,-1.458199396,,0.02348724272,8.963501469,0.02270592957,4.931845197,
0.02441970241,-1.458674818,,0.02392966603,8.953744483,0.02318119194,4.900781656,
0.02488310676,-1.463429038,,0.02442676393,8.94575404,0.0236263567,4.895543526,
0.0253465111,-1.463429038,,0.02488872736,8.937465447,0.02408832013,4.869887375,
0.02580991545,-1.463429038,,0.02536921873,8.929858874,0.02455028356,4.849576255,
0.0262733198,-1.48339676,,0.02579618494,8.924769191,0.02500874727,4.824543692,
0.0265073624,-1.634845066,,0.02627214726,8.918817467,0.02547421042,4.806816004,
0.02667052352,-1.77182847,,0.02676210847,8.907316434,0.02592648231,4.77667825,
0.02663667093,-1.936057891,,0.02714357827,8.897103277,0.02639813728,4.76191774,
,,,0.02761341608,8.890450787,0.02687625328,4.722405623,
,,,0.02805700596,8.883861653,0.02732206414,4.712208948,
,,,0.02856796552,8.876296821,0.02778402757,4.691363325,
,,,0.02897793306,8.869606316,0.02824276049,4.656826199,
,,,0.02944149637,8.861699356,0.02870795443,4.648068571,
,,,0.02982611592,8.856934905,0.02916991786,4.628826458,
,,,,,0.02963188129,4.604773816,
,,,,,0.02998885304,4.588382386,
