radius,log_mass_fraction,log_T_core,radius_temp,log_Ts,radius_rho,log_rhos,log_star_age
0.006495174369,-1.912743211,9.5983859,0.000007551383846,9.612163064,-0.0001526739645,8.22989129,6.9892637
0.006647932861,-1.737211094,,0.000500564099,9.602841282,0.0003525096158,8.16070147,
0.006877923998,-1.59082036,,0.0009513185815,9.592190447,0.0007456118555,8.079214769,
0.007244032339,-1.518658242,,0.001402073064,9.589963086,0.001218890234,7.962361758,
0.00791992466,-1.482881521,,0.001866913624,9.580022797,0.001572125665,7.82984538,
0.008384600631,-1.468205627,,0.002331754184,9.567100421,0.002017648439,7.699201584,
0.008849276602,-1.458263892,,0.002796594744,9.557822818,0.002388044931,7.545388694,
0.009313952573,-1.452780157,,0.003261435304,9.547882529,0.002792328877,7.456229626,
0.009778628544,-1.456817343,,0.003726275864,9.534131797,0.002998680713,7.287911266,
0.01024330452,-1.465838547,,0.00422492301,9.516824649,0.003399415808,7.219446105,
0.01070798049,-1.465838547,,0.0046458955,9.499538014,0.003549381409,7.06083842,
0.01117265646,-1.465838547,,0.005088600795,9.481748052,0.003950283913,6.988891149,
0.01163733243,-1.465838547,,0.005506093196,9.469149595,0.004155195087,6.850538557,
0.0121020084,-1.465838547,,0.005836546361,9.448728148,0.004548201899,6.77658049,
0.01256668437,-1.465838547,,0.006251708344,9.436448736,0.005017366131,6.646595998,
0.01303136034,-1.465838547,,0.00667689482,9.421553153,0.005376631206,6.539636462,
0.01349603631,-1.465838547,,0.00717736487,9.403593715,0.005797868501,6.456435568,
0.01396071228,-1.465838547,,0.007594147048,9.385748622,0.006279356118,6.355274533,
0.01442538825,-1.47956761,,0.008083569195,9.369656832,0.00679114668,6.256961309,
0.01464188501,-1.599152481,,0.008524698191,9.353143988,0.007228856565,6.156225321,
0.0147856985,-1.888337757,,0.009010567252,9.334829005,0.007678686402,6.082479777,
0.01467884788,-1.736632475,,0.009454379311,9.319247603,0.008164882225,6.033344417,
0.01520577709,-1.908492256,,0.009956029016,9.303464778,0.008614621126,5.994813964,
0.01549353951,-2.066569582,,0.01040307664,9.290448539,0.009090172398,5.944233447,
0.01554483491,-1.846884288,,0.0108679172,9.271045485,0.009577303119,5.871486762,
0.01552371328,-1.963451321,,0.01132853193,9.257377588,0.009995500719,5.847535399,
,,,0.01180649479,9.241407729,0.01049218681,5.794723388,
,,,0.01225131829,9.227500045,0.01094306291,5.747118196,
,,,0.01272479366,9.214444311,0.01139562873,5.682590844,
,,,0.01322645481,9.199744622,0.01186634881,5.652594423,
,,,0.01363583144,9.186532321,0.01233666696,5.626752793,
,,,0.01412428689,9.170921439,0.01280110628,5.588614542,
,,,0.01456924123,9.157199942,0.01324886792,5.532894828,
,,,0.01502733467,9.148164582,0.01373045306,5.502600614,
,,,0.01551896394,9.13220243,0.01419500942,5.462028007,
,,,0.01594494201,9.12447356,0.01466109213,5.389707334,
,,,0.01644600392,9.114817279,0.01512822441,5.362843586,
,,,0.01691084448,9.103882961,0.01557983774,5.322333398,
,,,0.01737568504,9.0914576,0.01607117067,5.291149708,
,,,0.0178405256,9.079032239,0.01648927034,5.246805929,
,,,0.01830536616,9.065281507,0.01699901473,5.208355581,
,,,0.01880642806,9.047412654,0.01744651379,5.186134276,
,,,0.01925919484,9.034916291,0.01790204334,5.131454885,
,,,0.01970270505,9.02320095,0.01834675753,5.09987067,
,,,0.02017793409,9.01135544,0.01883979274,5.072530975,
,,,0.02062631832,9.001893049,0.01930395897,5.040072889,
,,,0.021090888,8.993890904,0.01976793014,5.011672064,
,,,0.02154590537,8.976298482,0.02023190132,4.983271239,
,,,0.02202937292,8.96613748,0.02069669175,4.937829918,
,,,0.0224986831,8.958716513,0.02116038984,4.915109258,
,,,0.02295729328,8.949394306,0.02162365879,4.901314571,
,,,0.02340734345,8.934754469,0.02208716182,4.882651172,
,,,0.02388948977,8.926223966,0.02255206928,4.834775495,
,,,0.02426761863,8.919656275,0.0230168207,4.790145627,
,,,0.0247962307,8.906689721,0.02348196224,4.737401237,
,,,0.02529422772,8.89717593,0.02392921022,4.692365643,
,,,0.02574885201,8.88678232,0.02444078118,4.643959401,
,,,0.02619004808,8.879991761,0.02484641123,4.617868094,
,,,0.02667249624,8.873102589,0.02533913433,4.597020015,
,,,0.02712108363,8.861989856,0.02582665082,4.549893371,
,,,0.02760217736,8.854713055,0.0262674668,4.532103843,
,,,0.02805726602,8.844186544,0.0267312039,4.508571731,
,,,0.02853185848,8.837648892,0.02721004195,4.462521821,
,,,0.02899669904,8.828868304,0.02765953637,4.443655559,
,,,0.0294615396,8.821578759,0.02812385866,4.407951664,
,,,0.02992638016,8.813295185,0.02858763477,4.3836081,
,,,0.03017992955,8.809981755,0.02908192437,4.330177097,
,,,,,0.02951539181,4.330660847,
,,,,,0.02991651446,4.297391309,
