radius,log_mass_fraction,log_T_core,radius_temp,log_Ts,radius_rho,log_rhos,log_star_age
0.006774027854,-1.958401308,9.8732956,0.0003557960468,9.853783458,0.0002686631264,8.96692949,6.9892637
0.006968797147,-1.838710495,,0.0007263709017,9.833191713,0.000588913001,8.814490766,
0.007137347496,-1.727802906,,0.001086184113,9.816871659,0.0009341174112,8.769426763,
0.007355471477,-1.546985408,,0.001343527762,9.789489019,0.0009715492148,8.576020764,
0.007249714395,-1.663583115,,0.001685092969,9.781274227,0.001298037723,8.401125904,
0.00777409326,-1.478200026,,0.001942436619,9.752248628,0.001600403514,8.125790412,
0.008186105225,-1.478935761,,0.002284001826,9.7467721,0.001720185285,8.213081054,
0.008598117189,-1.479671497,,0.002541345475,9.716103543,0.001960818308,7.842077944,
0.009010129154,-1.500399785,,0.002885918595,9.704133417,0.002038355615,7.966063559,
0.009238608517,-1.587108968,,0.003062382812,9.668457748,0.002260272736,7.642747225,
0.009646874918,-1.591503316,,0.003409963844,9.660321192,0.002581116766,7.581072329,
0.01005888688,-1.592239052,,0.003586428061,9.626992607,0.002644462895,7.38215734,
0.01047089885,-1.601305017,,0.003933065435,9.613950187,0.003004384083,7.321301679,
0.01088291081,-1.612037029,,0.004231519013,9.592383795,0.003131076341,7.13796437,
0.01129492278,-1.612772765,,0.004596195523,9.576269526,0.00350131527,7.116523662,
0.01170693474,-1.613508501,,0.005014183995,9.549368156,0.003569940243,6.944612838,
0.01211894671,-1.614244236,,0.005425933834,9.522483382,0.003931001181,6.91457017,
0.01253095867,-1.614979972,,0.005842087415,9.487152454,0.00418834483,6.761853272,
0.01294297064,-1.629044076,,0.006182450284,9.461733226,0.004529910037,6.724299937,
0.0133549826,-1.634777949,,0.006582160654,9.443433295,0.004787253687,6.602877486,
0.01376699457,-1.635513685,,0.006973849003,9.424913324,0.005134797585,6.571861213,
0.01421111136,-1.628845245,,0.007289205832,9.399134268,0.005455047459,6.456141305,
0.0145910185,-1.625305645,,0.007638813984,9.389348106,0.005820839361,6.40885192,
0.01500068948,-1.618462972,,0.007929460929,9.365509101,0.006191414216,6.317722493,
0.0154080195,-1.611227043,,0.008291338394,9.352900201,0.006586319743,6.254541851,
0.01560648233,-1.664251965,,0.008661913249,9.332198925,0.006998069582,6.18626306,
0.01585514612,-1.63860619,,0.009056818776,9.31975227,0.007409819421,6.12071542,
0.01623906636,-1.658254605,,0.009468568615,9.31298129,0.00782156926,6.053347012,
0.01665107832,-1.658990341,,0.009880318454,9.299837623,0.008233319098,5.987799372,
0.01706309029,-1.673054445,,0.01029206829,9.284503344,0.008645068937,5.928624419,
0.01747510225,-1.678788318,,0.01070381813,9.268571626,0.009056818776,5.852152173,
0.01788711422,-1.692852422,,0.01111556797,9.253436494,0.009468568615,5.742906106,
0.01829912618,-1.703584434,,0.01152731781,9.239097948,0.009880318454,5.69920768,
0.01871113815,-1.724312722,,0.01193906765,9.225755134,0.01029206829,5.655509253,
0.01912315011,-1.749206125,,0.01235081749,9.212611466,0.01068697382,5.609716944,
0.01953516208,-1.7803472,,0.01276256732,9.199069506,0.01111556797,5.557187793,
0.01994717404,-1.838978035,,0.01317431716,9.18751901,0.01152731781,5.513489367,
0.02027178953,-1.929153958,,0.013586067,9.173379611,0.01193906765,5.471611708,
0.02041536945,-1.999025621,,0.01399781684,9.161829115,0.01235081749,5.433375585,
,,,0.01440956668,9.14689313,0.01276256732,5.389677158,
,,,0.01482131652,9.135740927,0.01317431716,5.347799499,
,,,0.01524944277,9.127924428,0.013586067,5.309563376,
,,,0.01564294461,9.113247333,0.01399781684,5.274968788,
,,,0.01606592399,9.100651318,0.01440956668,5.236732665,
,,,0.01646831587,9.086352601,0.01482131652,5.20031731,
,,,0.01688006571,9.075399545,0.01523306636,5.161170802,
,,,0.01729181555,9.064247342,0.01564659866,5.129177312,
,,,0.01770356539,9.051900261,0.01603065171,5.135890142,
,,,0.01811531523,9.039154886,0.01646831587,5.131128134,
,,,0.01852706507,9.026011219,0.01688006571,5.108368537,
,,,0.01893881491,9.016452188,0.01729181555,5.081967404,
,,,0.01933283389,9.006201385,0.01770356539,5.058297423,
,,,0.01976231458,8.991658452,0.01811531523,5.017330148,
,,,0.02017406442,8.981800701,0.01852706507,4.981825177,
,,,0.02058581426,8.971046792,0.01893881491,4.942678669,
,,,0.0209975641,8.95929715,0.01935056475,4.890786788,
,,,0.02140931394,8.950136412,0.01974547027,4.803572011,
,,,0.02182106378,8.939979942,0.02017406442,4.761512276,
,,,0.02221508276,8.933911215,0.0205893792,4.735761417,
,,,0.02262092232,8.924687589,0.02100938467,4.700372811,
,,,0.02305631329,8.926637128,0.02140931394,4.663277519,
,,,0.02347608423,8.912070986,0.02178803572,4.647232322,
,,,0.02387390269,8.89528728,0.02223281362,4.654086977,
,,,0.02429156281,8.884318502,0.02264456346,4.625865077,
,,,0.02470331265,8.875058191,0.02305631329,4.601284712,
,,,0.02511506249,8.867092332,0.02346806313,4.57033166,
,,,0.02552681233,8.859126473,0.02387981297,4.532095536,
,,,0.02593856217,8.851160614,0.02429156281,4.477775964,
,,,0.026350312,8.842796462,0.02471222498,4.403861463,
,,,0.02674896071,8.83580642,0.02512397482,4.363804572,
,,,0.02717381168,8.827263037,0.02553037726,4.335192507,
,,,0.02759257998,8.825620078,0.0259367797,4.306580442,
,,,0.02799731136,8.821533746,0.02633346769,4.28383385,
,,,0.02837412485,8.812512921,0.02677097418,4.243633899,
,,,0.02883016899,8.810650901,0.02719583039,4.225456822,
,,,0.02921800406,8.794038766,0.02758556152,4.182508124,
,,,0.02967639512,8.790961479,0.02799731136,4.16065891,
,,,0.03005398101,8.776392176,0.0284090612,4.120602019,
,,,,,0.02882081104,4.098752806,
,,,,,0.02920891974,4.084761643,
,,,,,0.0296599073,4.090559351,
,,,,,0.03000526025,4.053363666,
