radius,log_mass_fraction,log_T_core,radius_temp,log_Ts,radius_rho,log_rhos,log_star_age
0.007357731991,-1.7776336,9.7454122,0.0001595823023,9.743180097,0.00009145774986,8.646734151,6.9892637
0.007309301149,-1.934591176,,0.0006335190983,9.722700818,0.0005391333805,8.554162465,
0.007560376829,-1.591545827,,0.001077332793,9.707010226,0.0009376620125,8.42056686,
0.007954196044,-1.48931533,,0.001519138281,9.687142269,0.001346432499,8.3072406,
0.008416838034,-1.4535111,,0.001966667158,9.669149032,0.001519640332,8.124163949,
0.008879480024,-1.445868677,,0.002446929805,9.64822145,0.001897526713,7.962152083,
0.009351827789,-1.447996718,,0.002883212724,9.639229926,0.002301493357,7.746314347,
0.009765509531,-1.454048513,,0.003371709019,9.613554411,0.002708900377,7.506488703,
0.01026740599,-1.458693292,,0.003828576057,9.584470179,0.003094777306,7.377573738,
0.01073004798,-1.458693292,,0.00422710469,9.558744321,0.003232138649,7.184853841,
0.01121021429,-1.470785071,,0.004634812008,9.540293192,0.003623738968,7.100747339,
0.01162621463,-1.548385061,,0.00496226784,9.512226331,0.003822551437,6.933984449,
0.01211797395,-1.574585929,,0.005378911678,9.494983461,0.004210762907,6.864832228,
0.01258061594,-1.588248069,,0.005820717166,9.473689086,0.004500697758,6.718280275,
0.01304325793,-1.591545827,,0.006241771184,9.457421135,0.004892256239,6.649762479,
0.01350589992,-1.603794643,,0.006602578999,9.433172038,0.005253064054,6.513290818,
0.01396854191,-1.603794643,,0.007007038887,9.418182142,0.005657523943,6.442205645,
0.0144311839,-1.611721476,,0.00739768795,9.396785881,0.006091825079,6.342983209,
0.01489382589,-1.609118166,,0.007824907515,9.38036063,0.006522920131,6.286026029,
0.01535646788,-1.61357014,,0.008269989551,9.360524848,0.006995940902,6.208203347,
0.01581910987,-1.627753864,,0.008729939363,9.344734156,0.00744334823,6.163249872,
0.01628175186,-1.645252172,,0.009190789344,9.323171479,0.007919293233,6.092194379,
0.01674439385,-1.645252172,,0.009657730887,9.306339753,0.008396506577,6.011064424,
0.01720703584,-1.660798745,,0.01010221398,9.28784727,0.008852707736,5.971351705,
0.01766967783,-1.666452045,,0.01053645916,9.271455456,0.009299734561,5.913153873,
0.01813231982,-1.676816427,,0.01100724583,9.253562307,0.009804072518,5.86073418,
0.01859496181,-1.696131866,,0.01146176996,9.253205703,0.01023314906,5.795404771,
0.0190576038,-1.724869472,,0.01190333919,9.237599018,0.01068861036,5.768336012,
0.01952024579,-1.766327001,,0.01237449994,9.22447358,0.01117710665,5.712506696,
0.01994082942,-1.849085023,,0.01285580016,9.205658455,0.01163045933,5.658215378,
0.02016514068,-1.940637066,,0.0133094457,9.194365983,0.01209435509,5.601924664,
,,,0.01378915609,9.178452514,0.01255825085,5.552093539,
,,,0.01425305185,9.16588221,0.01302214662,5.514258796,
,,,0.01468671376,9.152517412,0.01348604238,5.46535047,
,,,0.01518875069,9.138468249,0.01394993814,5.416442144,
,,,0.01564807778,9.126397192,0.0144138339,5.372147811,
,,,0.0160951046,9.11484321,0.01487772966,5.337081464,
,,,0.01655900037,9.100579036,0.01534162543,5.290941534,
,,,0.01704169796,9.086047408,0.01580552119,5.249415597,
,,,0.01752856259,9.074699748,0.01626379397,5.177560345,
,,,0.0179271144,9.065576946,0.01673006869,5.155645062,
,,,0.01843707533,9.049798575,0.01719720848,5.13498857,
,,,0.01891221705,9.035962325,0.01766110424,5.09530823,
,,,0.0193419733,9.026252498,0.018125,5.064855876,
,,,0.01981189368,9.012426437,0.01858565174,5.015876565,
,,,0.02027880175,8.999660001,0.0190495475,4.979958404,
,,,0.02074872214,8.986516583,0.01951668729,4.958734036,
,,,0.02117647018,8.979180722,0.01998058305,4.922744891,
,,,0.02166747673,8.974665277,0.02044447881,4.891369738,
,,,0.02213137249,8.966106773,0.02090837457,4.854457794,
,,,0.02259526825,8.956381199,0.0213757847,4.811624559,
,,,0.02305916402,8.946266603,0.0218361661,4.778788308,
,,,0.02352305978,8.938291632,0.02230006186,4.743721962,
,,,0.02398695554,8.924675829,0.02276395762,4.70496442,
,,,0.0244508513,8.910865515,0.02322785338,4.67174367,
,,,0.02490501499,8.896217305,0.02369174915,4.637600122,
,,,0.02537864283,8.888691207,0.02415888893,4.583296973,
,,,0.02585875872,8.87597315,0.02461954067,4.570235824,
,,,0.02632330329,8.865362798,0.02508343643,4.531478283,
,,,0.02677033011,8.860762602,0.02555084656,4.487645349,
,,,0.02723422587,8.853679143,0.02601122796,4.465036783,
,,,0.02769812164,8.845704172,0.02647512372,4.439198422,
,,,0.0281620174,8.836367622,0.02693901948,4.398595284,
,,,0.02862591316,8.828003628,0.02740291524,4.370911325,
,,,0.02911251711,8.816557377,0.02786681101,4.330308187,
,,,0.02955370469,8.812053688,0.02833070677,4.307238222,
,,,0.02997542811,8.804597415,0.02879460253,4.269403479,
,,,,,0.02925849829,4.241719521,
,,,,,0.02972239405,4.212189965,
,,,,,0.03003868662,4.208498771,
