radius,log_mass_fraction,log_T_core,radius_temp,log_Ts,radius_rho,log_rhos,log_star_age
0.006717957073,-1.889909186,10.0803833,0.0002166118594,10.0652348,0.0002636473793,9.471754678,6.9892637
0.00692322732,-1.707583971,,0.000475032053,10.02383359,0.0005106939219,9.232717752,
0.007240463156,-1.606733148,,0.0008210466239,10.0098689,0.0006727938615,8.979050559,
0.00765100365,-1.584321854,,0.0009982490423,9.962928767,0.0009491950406,8.721740032,
0.008061544143,-1.584321854,,0.001363840901,9.958610275,0.0008972399317,9.046907672,
0.008472084637,-1.5724245,,0.001432752952,9.911294617,0.001188188541,8.440444216,
0.00888262513,-1.571871135,,0.001814901602,9.906037321,0.001271316715,8.621092905,
0.009293165624,-1.570672177,,0.001883813654,9.854778692,0.001418978604,8.162679879,
0.009703706117,-1.579894931,,0.002265962304,9.847768965,0.00170642708,7.891299367,
0.01011424661,-1.60175286,,0.002334874355,9.794757903,0.001645393499,8.195278138,
0.0105247871,-1.602582908,,0.002717023005,9.78687196,0.002026951819,7.690494088,
0.0109353276,-1.602582908,,0.002785935057,9.739118194,0.002010118363,7.866239455,
0.01134586809,-1.602582908,,0.003168083707,9.734299007,0.002402453657,7.49240727,
0.01175640859,-1.617523771,,0.003236995758,9.688297673,0.002779133905,7.373128089,
0.01216694908,-1.620843963,,0.003602587617,9.681663467,0.002905744509,7.181958102,
0.01257748957,-1.629144442,,0.003779790035,9.639605104,0.003262236487,7.141064004,
0.01298803007,-1.641595161,,0.004128825102,9.629090513,0.003582279957,6.983641575,
0.01339857056,-1.656536024,,0.00430602752,9.589285277,0.003935574697,6.913962795,
0.01380911105,-1.674797078,,0.004652042091,9.58008501,0.004255618168,6.774605235,
0.01425448529,-1.701627389,,0.004910462285,9.543612524,0.004608912908,6.722991324,
0.01463019204,-1.726066372,,0.005259460061,9.527658093,0.004928956379,6.588795155,
0.0150614669,-1.734234804,,0.005581049636,9.496114321,0.005282251119,6.532019852,
0.01538284961,-1.974651892,,0.005948371753,9.484927965,0.005602294589,6.416533726,
0.01543572225,-1.739540816,,0.006320496832,9.462847324,0.005967850735,6.349564677,
0.0154326121,-1.856715916,,0.006700139589,9.44549825,0.006396168652,6.300578383,
,,,0.007072264668,9.42236615,0.006807653115,6.230899603,
,,,0.007439586785,9.410829308,0.007219137577,6.160165084,
,,,0.00776117636,9.384834903,0.007633499552,6.061737716,
,,,0.008145413254,9.371346489,0.008077020334,5.974073473,
,,,0.008558885563,9.352468019,0.008474373006,5.901684963,
,,,0.008972357873,9.335620777,0.00885847407,5.84623796,
,,,0.009385830183,9.31590592,0.00925455537,5.790221686,
,,,0.009799302492,9.29702745,0.009683887941,5.730068708,
,,,0.0102127748,9.280777628,0.01010368522,5.679099971,
,,,0.01062624711,9.263930386,0.01051101327,5.608013539,
,,,0.01103971942,9.247322112,0.01093995465,5.593162809,
,,,0.01145319173,9.232625582,0.01135892065,5.539742411,
,,,0.01185204633,9.21630938,0.01178053636,5.489176908,
,,,0.01224505385,9.201997854,0.01218033092,5.439821105,
,,,0.01272284408,9.184473536,0.01258282315,5.412295754,
,,,0.01310708097,9.169538038,0.01297992005,5.395809982,
,,,0.01348738705,9.159887949,0.01340699104,5.339415919,
,,,0.01392697777,9.147508178,0.01380288897,5.308183637,
,,,0.0143474979,9.142415173,0.01421437343,5.263842595,
,,,0.01476097021,9.131422647,0.01462585789,5.226891727,
,,,0.01517444252,9.118996312,0.01506323998,5.152340305,
,,,0.01558791483,9.105375138,0.01541391299,5.106959766,
,,,0.01600138714,9.091514996,0.01586031128,5.110760427,
,,,0.01641485945,9.075982078,0.01627179574,5.057973473,
,,,0.016837006,9.052232338,0.01667159031,4.968763519,
,,,0.01723679228,9.037094023,0.01710136602,4.906257555,
,,,0.01765527638,9.034401651,0.01749689721,4.851470906,
,,,0.01810096731,9.013611438,0.01791773359,4.806179699,
,,,0.018482221,8.991267932,0.01832921805,4.763950136,
,,,0.01888003148,8.994115634,0.01874070252,4.719081224,
,,,0.01930916562,8.989714641,0.01915931225,4.680370791,
,,,0.01972263793,8.97920005,0.01956367144,4.641484401,
,,,0.02014478448,8.958409836,0.01996924943,4.616396706,
,,,0.02056569186,8.945454359,0.02038664036,4.573917099,
,,,0.02098811378,8.933350062,0.02079812483,4.533271144,
,,,0.02136936747,8.915600432,0.02121851588,4.490136661,
,,,0.02178999947,8.905597915,0.02162700023,4.467259668,
,,,0.02220347178,8.896039196,0.02201179617,4.441656452,
,,,0.02261694409,8.88624151,0.02244406267,4.392857845,
,,,0.0230304164,8.877160727,0.02286445373,4.350779101,
